time	flux	fluxerr	band	zpsys	redshift
1197.53	17.743	0.01	cspb	csp	0.0309
1199.54	17.235	0.009	cspb	csp	0.0309
1206.61	16.651	0.021	cspb	csp	0.0309
1207.55	16.651	0.007	cspb	csp	0.0309
1213.5	16.954	0.007	cspb	csp	0.0309
1218.53	17.416	0.01	cspb	csp	0.0309
1224.5	18.164	0.015	cspb	csp	0.0309
1227.56	18.49	0.02	cspb	csp	0.0309
1235.49	19.299	0.022	cspb	csp	0.0309
1239.49	19.593	0.033	cspb	csp	0.0309
1245.49	19.859	0.062	cspb	csp	0.0309
1259.46	20.113	0.049	cspb	csp	0.0309
